index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759620025,3.0,0.0,3.0,6.0,1028.92872,0.0,7.0,-181.0,0.40624559106331437
1759620025,3.0,0.0,3.0,6.0,1028.92872,0.0,7.0,-181.0,0.44083804506606555
1759620030,3.0,0.0,3.0,6.0,141.170021,0.0,7.0,-181.0,0.426181465438689
1759620035,3.0,0.0,3.0,6.0,141.170021,0.0,7.0,-181.0,0.4859395998358774
1759620040,3.0,0.0,3.0,6.0,141.170021,0.0,7.0,-181.0,0.4859395998358774
1759620045,3.0,0.0,3.0,6.0,141.170021,0.0,7.0,-181.0,0.49511581771858226
1759620050,3.0,0.0,3.0,6.0,141.170021,0.0,7.0,-181.0,0.4698572198887998
1759620055,3.0,0.0,3.0,6.0,141.170021,0.0,7.0,-181.0,0.4698572198887998
1759620060,3.0,0.0,3.0,3.0,19.275323,0.0,7.0,-181.0,0.480232409371739
1759620065,3.0,0.0,3.0,3.0,19.275323,0.0,7.0,-181.0,0.4641724125553609
1759620070,3.0,0.0,3.0,3.0,19.275323,0.0,7.0,-181.0,0.48731338843091243
1759620075,3.0,0.0,3.0,3.0,19.275323,0.0,7.0,-181.0,0.4686544442361739
1759620080,3.0,0.0,3.0,3.0,19.275323,0.0,7.0,-181.0,0.41856447215008274
1759620085,3.0,0.0,3.0,3.0,19.275323,0.0,7.0,-181.0,0.3719587021090841
1759620085,3.0,0.0,3.0,,3.0,19.275323,0.0,7.0,-181.0,0.4626049559960987
1759620090,3.0,0.0,3.0,,30.0,462.739884,0.0,7.0,-181.0,0.4755548612246704
1759620095,3.0,0.0,3.0,,30.0,462.739884,0.0,7.0,-181.0,0.47705576791544646
1759620100,3.0,0.0,3.0,,30.0,462.739884,0.0,7.0,-181.0,0.4555490930040628
1759620105,3.0,0.0,3.0,,30.0,462.739884,0.0,7.0,-181.0,0.4827341940787715
1759620110,3.0,0.0,3.0,,30.0,462.739884,0.0,7.0,-181.0,0.48135108767599283
1759620115,3.0,0.0,3.0,,30.0,462.739884,0.0,7.0,-181.0,0.4777465627620568
1759620120,3.0,0.0,3.0,,30.0,794.10473,797.03208,7.0,-979.0,0.4720325582326038
1759620125,3.0,0.0,3.0,,30.0,794.10473,797.03208,7.0,-979.0,0.39804959073290636
1759620130,3.0,0.0,3.0,2548.803688246932,30.0,794.10473,797.03208,7.0,-979.0,0.4390426658773139
1759620135,3.0,0.0,3.0,2548.803688246932,30.0,794.10473,797.03208,7.0,-979.0,0.43886170595444457
1759620140,3.0,0.0,3.0,2548.803688246932,30.0,794.10473,797.03208,7.0,-979.0,0.3767847153690527
1759620145,3.0,0.0,3.0,2548.803688246932,30.0,794.10473,797.03208,7.0,-979.0,0.3103823231126889
1759620145,3.0,0.0,3.0,2548.803688246932,30.0,794.10473,797.03208,7.0,-979.0,0.348296833487863
1759620150,3.0,2.0,1.0,2548.803688246932,3.0,0.76547,0.0,7.0,-201.0,0.34174391609151283
1759620155,3.0,2.0,1.0,2548.803688246932,3.0,0.76547,0.0,7.0,-201.0,0.3346834251102809
1759620160,3.0,2.0,1.0,,3.0,0.76547,0.0,7.0,-201.0,0.3655616569209866
1759620165,3.0,2.0,1.0,,3.0,0.76547,0.0,7.0,-201.0,0.35894269062687045
1759620170,3.0,2.0,1.0,,3.0,0.76547,0.0,7.0,-201.0,0.2969847028606979
1759620175,3.0,2.0,1.0,,3.0,0.76547,0.0,7.0,-201.0,0.3515456577913195
1759620180,3.0,0.0,3.0,,6.0,843.196262,0.0,7.0,-181.0,0.36145064160267876
1759620185,3.0,0.0,3.0,,6.0,843.196262,0.0,7.0,-181.0,0.35953565179598496
1759620190,3.0,0.0,3.0,,6.0,843.196262,0.0,7.0,-181.0,0.3519795624080881
1759620195,3.0,0.0,3.0,,6.0,843.196262,0.0,7.0,-181.0,0.37411085675678574
1759620200,3.0,0.0,3.0,,6.0,843.196262,0.0,7.0,-181.0,0.3939571616888547
1759620205,3.0,0.0,3.0,,6.0,843.196262,0.0,7.0,-181.0,0.3924516159985909
1759620205,3.0,0.0,3.0,6.0,843.196262,0.0,7.0,-181.0,0.41829434318032604
1759620210,3.0,0.0,3.0,6.0,142.642065,0.0,7.0,-181.0,0.42875613817439484
1759620215,3.0,0.0,3.0,6.0,142.642065,0.0,7.0,-181.0,0.4475983724022986
1759620220,3.0,0.0,3.0,6.0,142.642065,0.0,7.0,-181.0,0.4550664373983796
1759620225,3.0,0.0,3.0,6.0,142.642065,0.0,7.0,-181.0,0.4526816271891736
1759620230,3.0,0.0,3.0,6.0,142.642065,0.0,7.0,-181.0,0.4299666255493737
1759620235,3.0,0.0,3.0,6.0,142.642065,0.0,7.0,-181.0,0.4722762631601549
1759620240,3.0,0.0,3.0,5.0,29.586192,0.0,7.0,-181.0,0.47318915755139124
1759620245,3.0,0.0,3.0,5.0,29.586192,0.0,7.0,-181.0,0.4713723177005178
1759620250,3.0,0.0,3.0,5.0,29.586192,0.0,7.0,-181.0,0.46316190717687766
1759620255,3.0,0.0,3.0,5.0,29.586192,0.0,7.0,-181.0,0.4617783514960129
1759620260,3.0,0.0,3.0,5.0,29.586192,0.0,7.0,-181.0,0.449775310560271
1759620265,3.0,0.0,3.0,5.0,29.586192,0.0,7.0,-181.0,0.449775310560271
1759620265,3.0,0.0,3.0,5.0,29.586192,0.0,7.0,-181.0,0.4652215919912753
1759620270,3.0,0.0,3.0,5.0,29.571616,0.0,7.0,-181.0,0.4715356419185265
1759620275,3.0,0.0,3.0,5.0,29.571616,0.0,7.0,-181.0,0.450171131571881
1759620280,3.0,0.0,3.0,5.0,29.571616,0.0,7.0,-181.0,0.45021296965679575
1759620285,3.0,0.0,3.0,5.0,29.571616,0.0,7.0,-181.0,0.44105504840470056
1759620290,3.0,0.0,3.0,5.0,29.571616,0.0,7.0,-181.0,0.4890113544854018
1759620295,3.0,0.0,3.0,5.0,29.571616,0.0,7.0,-181.0,0.4574686839393677
1759620300,3.0,0.0,3.0,6.0,347.482663,0.0,7.0,-181.0,0.4920929702931116
1759620305,3.0,0.0,3.0,6.0,347.482663,0.0,7.0,-181.0,0.4930615559208914
1759620310,3.0,0.0,3.0,6.0,347.482663,0.0,7.0,-181.0,0.46504248590715414
1759620315,3.0,0.0,3.0,6.0,347.482663,0.0,7.0,-181.0,0.478099072705127
1759620320,3.0,0.0,3.0,6.0,347.482663,0.0,7.0,-181.0,0.4780990727051271
1759620325,3.0,0.0,3.0,6.0,347.482663,0.0,7.0,-181.0,0.4197490006109835
1759620325,3.0,0.0,3.0,6.0,347.482663,0.0,7.0,-181.0,0.4162302059888169
1759620330,3.0,0.0,3.0,6.0,978.953365,0.0,7.0,-181.0,0.45698995955978267
1759620335,3.0,0.0,3.0,6.0,978.953365,0.0,7.0,-181.0,0.45698995955978267
1759620340,3.0,0.0,3.0,6.0,978.953365,0.0,7.0,-181.0,0.4309616048765781
1759620345,3.0,0.0,3.0,6.0,978.953365,0.0,7.0,-181.0,0.46045306109622486
1759620350,3.0,0.0,3.0,6.0,978.953365,0.0,7.0,-181.0,0.4453513821922144
1759620355,3.0,0.0,3.0,6.0,978.953365,0.0,7.0,-181.0,0.46882108484745133
1759620360,3.0,0.0,3.0,6.0,806.47656,0.0,7.0,-181.0,0.4634232132703475
1759620365,3.0,0.0,3.0,6.0,806.47656,0.0,7.0,-181.0,0.4671525548545414
1759620370,3.0,0.0,3.0,6.0,806.47656,0.0,7.0,-181.0,0.48032809910239815
1759620375,3.0,0.0,3.0,6.0,806.47656,0.0,7.0,-181.0,0.4837700122223323
1759620380,3.0,0.0,3.0,6.0,806.47656,0.0,7.0,-181.0,0.4593078698329425
1759620385,3.0,0.0,3.0,6.0,806.47656,0.0,7.0,-181.0,0.44884599609062603
1759620385,3.0,0.0,3.0,6.0,806.47656,0.0,7.0,-181.0,0.47589909264937236
1759620390,3.0,0.0,3.0,6.0,931.897091,0.0,7.0,-181.0,0.4689295399356096
1759620395,3.0,0.0,3.0,6.0,931.897091,0.0,7.0,-181.0,0.4689295399356096
1759620400,3.0,0.0,3.0,6.0,931.897091,0.0,7.0,-181.0,0.4589235508080637
1759620405,3.0,0.0,3.0,6.0,931.897091,0.0,7.0,-181.0,0.43172015403220854
1759620410,3.0,0.0,3.0,6.0,931.897091,0.0,7.0,-181.0,0.45037396237256133
1759620415,3.0,0.0,3.0,6.0,931.897091,0.0,7.0,-181.0,0.45333194329005033
1759620420,3.0,0.0,3.0,6.0,122.482911,0.0,7.0,-181.0,0.4601157468377275
1759620425,3.0,0.0,3.0,6.0,122.482911,0.0,7.0,-181.0,0.43353406276638373
1759620430,3.0,0.0,3.0,6.0,122.482911,0.0,7.0,-181.0,0.43697418400027943
1759620435,3.0,0.0,3.0,6.0,122.482911,0.0,7.0,-181.0,0.46666014355355173
1759620440,3.0,0.0,3.0,6.0,122.482911,0.0,7.0,-181.0,0.46179924572169734
1759620445,3.0,0.0,3.0,6.0,122.482911,0.0,7.0,-181.0,0.46714477441331437
1759620445,3.0,0.0,3.0,,6.0,122.482911,0.0,7.0,-181.0,0.4715279283133097
1759620450,3.0,0.0,3.0,,3.0,15.263362,0.0,7.0,-181.0,0.47476917896102566
1759620455,3.0,0.0,3.0,,3.0,15.263362,0.0,7.0,-181.0,0.47037477397911354
1759620460,3.0,0.0,3.0,516.6660380786619,3.0,15.263362,0.0,7.0,-181.0,0.42098784746518103
1759620465,3.0,0.0,3.0,516.6660380786619,3.0,15.263362,0.0,7.0,-181.0,0.43936724865811383
1759620470,3.0,0.0,3.0,516.6660380786619,3.0,15.263362,0.0,7.0,-181.0,0.43936724865811383
1759620475,3.0,0.0,3.0,516.6660380786619,3.0,15.263362,0.0,7.0,-181.0,0.4104104399542927
1759620480,3.0,0.0,3.0,516.6660380786619,6.0,3218.78362,3298.76761,7.0,-3480.0,0.33139669761632945
1759620485,3.0,0.0,3.0,516.6660380786619,6.0,3218.78362,3298.76761,7.0,-3480.0,0.3278484210635632
1759620490,3.0,0.0,3.0,296.58140163215336,6.0,3218.78362,3298.76761,7.0,-3480.0,0.3278484210635632
1759620495,3.0,0.0,3.0,296.58140163215336,6.0,3218.78362,3298.76761,7.0,-3480.0,0.25061596053643953
1759620500,3.0,0.0,3.0,296.58140163215336,6.0,3218.78362,3298.76761,7.0,-3480.0,0.23525622018440112
1759620505,3.0,0.0,3.0,296.58140163215336,6.0,3218.78362,3298.76761,7.0,-3480.0,0.21812531560399756
1759620505,3.0,0.0,3.0,296.58140163215336,6.0,3218.78362,3298.76761,7.0,-3480.0,0.22909551932753117
1759620510,3.0,0.0,3.0,296.58140163215336,6.0,2173.835595,3172.651505,7.0,-3354.0,0.20696541051285297
1759620515,3.0,0.0,3.0,296.58140163215336,6.0,2173.835595,3172.651505,7.0,-3354.0,0.1849560385065061
1759620520,3.0,0.0,3.0,,6.0,2173.835595,3172.651505,7.0,-3354.0,0.16617675866946507
1759620525,3.0,0.0,3.0,,6.0,2173.835595,3172.651505,7.0,-3354.0,0.1608476592313985
1759620530,3.0,0.0,3.0,,6.0,2173.835595,3172.651505,7.0,-3354.0,0.15725796048921112
1759620535,3.0,0.0,3.0,,6.0,2173.835595,3172.651505,7.0,-3354.0,0.11893982123886498
1759620540,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.10159861591292596
1759620545,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.08851598765437743
1759620550,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.07535840935265917
1759620555,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.05994506132123912
1759620560,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.0479291959569007
1759620565,1.0,2.0,1.0,,3.0,5.606827,0.0,7.0,-201.0,0.06061517029798847
1759620565,1.0,2.0,1.0,3.0,5.606827,0.0,7.0,-201.0,0.18874661595689737
1759620570,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.21790100051481603
1759620575,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.24602328707100307
1759620580,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.28316242362579996
1759620585,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.36013204860115466
1759620590,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.3892631993223118
1759620595,3.0,0.0,3.0,6.0,202.547837,0.0,7.0,-181.0,0.4172536909078228
1759620600,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.472737771441311
1759620605,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.5019843604435534
1759620610,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.4771687382103614
1759620615,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.5175790200868905
1759620620,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.5175790200868905
1759620625,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.45723092761881684
1759620625,3.0,0.0,3.0,6.0,386.219104,0.0,7.0,-181.0,0.5252117528968263
1759620630,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5173264614974211
1759620635,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5173264614974211
1759620640,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.4578337754664035
1759620645,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5321258963208002
1759620650,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5321258963208002
1759620655,3.0,0.0,3.0,6.0,1493.670144,0.0,7.0,-181.0,0.5277828358544474
1759620660,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5374942848640917
1759620665,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5374942848640917
1759620670,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5082012777765361
1759620675,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5560518628213925
1759620680,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5560518628213925
1759620685,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5274035572793301
1759620685,3.0,0.0,3.0,6.0,1139.448467,0.0,7.0,-181.0,0.5591565339920075
1759620690,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5564267540414464
1759620695,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5579293989375129
1759620700,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5297351415484458
1759620705,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5576604930942219
1759620710,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.5459817340847037
1759620715,3.0,0.0,3.0,4.0,24.64156,0.0,7.0,-181.0,0.511154808562382
1759620720,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.5032645448891917
1759620725,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.5292507884674227
1759620730,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.4967586500972118
1759620735,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.5191458832215827
1759620740,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.48898672745199195
1759620745,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.47949189365748884
1759620745,3.0,0.0,3.0,5.0,32.352416,0.0,7.0,-181.0,0.5337603098954709
1759620750,3.0,0.0,3.0,3.0,17.992015,0.0,7.0,-181.0,0.5401894853234809
1759620755,3.0,0.0,3.0,3.0,17.992015,0.0,7.0,-181.0,0.5568576075056233
1759620760,3.0,0.0,3.0,3.0,17.992015,0.0,7.0,-181.0,0.5562197636927915
1759620765,3.0,0.0,3.0,3.0,17.992015,0.0,7.0,-181.0,0.5309648480126663
1759620770,3.0,0.0,3.0,3.0,17.992015,0.0,7.0,-181.0,0.5456504524549947
1759620775,3.0,0.0,3.0,3.0,17.992015,0.0,7.0,-181.0,0.5083715012655208
1759620780,3.0,0.0,3.0,3.0,19.782821,0.0,7.0,-181.0,0.5382491294772909
1759620785,3.0,0.0,3.0,3.0,19.782821,0.0,7.0,-181.0,0.5294460293840908
1759620790,3.0,0.0,3.0,3.0,19.782821,0.0,7.0,-181.0,0.5184921875615163
1759620795,3.0,0.0,3.0,3.0,19.782821,0.0,7.0,-181.0,0.5068383763586688
1759620800,3.0,0.0,3.0,3.0,19.782821,0.0,7.0,-181.0,0.49938998489526043
1759620805,3.0,0.0,3.0,3.0,19.782821,0.0,7.0,-181.0,0.4356144266834125
1759620805,3.0,0.0,3.0,3.0,19.782821,0.0,7.0,-181.0,0.49318022647575727
1759620810,3.0,0.0,3.0,6.0,68.436517,0.0,7.0,-181.0,0.4891603329017007
1759620815,3.0,0.0,3.0,6.0,68.436517,0.0,7.0,-181.0,0.48738185897582353
1759620820,3.0,0.0,3.0,6.0,68.436517,0.0,7.0,-181.0,0.4900689712060296
1759620825,3.0,0.0,3.0,6.0,68.436517,0.0,7.0,-181.0,0.4898325721097504
1759620830,3.0,0.0,3.0,6.0,68.436517,0.0,7.0,-181.0,0.45587406627446225
1759620835,3.0,0.0,3.0,6.0,68.436517,0.0,7.0,-181.0,0.5002080068355077
1759620840,3.0,0.0,3.0,6.0,456.179732,0.0,7.0,-181.0,0.5084724549661093
1759620845,3.0,0.0,3.0,6.0,456.179732,0.0,7.0,-181.0,0.4773933539437768
1759620850,3.0,0.0,3.0,6.0,456.179732,0.0,7.0,-181.0,0.5019565340398603
1759620855,3.0,0.0,3.0,6.0,456.179732,0.0,7.0,-181.0,0.503288717852993
1759620860,3.0,0.0,3.0,6.0,456.179732,0.0,7.0,-181.0,0.5111469916286012
1759620865,3.0,0.0,3.0,6.0,456.179732,0.0,7.0,-181.0,0.4622655638396487
1759620865,3.0,0.0,3.0,,6.0,456.179732,0.0,7.0,-181.0,0.49473828847341994
1759620870,3.0,0.0,3.0,,6.0,168.673494,0.0,7.0,-181.0,0.5131036745998421
1759620875,3.0,0.0,3.0,,6.0,168.673494,0.0,7.0,-181.0,0.446908734000724
1759620880,3.0,0.0,3.0,2603.036861651713,6.0,168.673494,0.0,7.0,-181.0,0.4592381986928517
1759620885,3.0,0.0,3.0,2603.036861651713,6.0,168.673494,0.0,7.0,-181.0,0.4466858373810091
1759620890,3.0,0.0,3.0,2603.036861651713,6.0,168.673494,0.0,7.0,-181.0,0.43224580491206277
1759620895,3.0,0.0,3.0,2603.036861651713,6.0,168.673494,0.0,7.0,-181.0,0.41566803086053844
1759620900,3.0,0.0,3.0,2603.036861651713,6.0,1116.540165,627.608832,7.0,-809.0,0.3932406458511808
1759620905,3.0,0.0,3.0,2603.036861651713,6.0,1116.540165,627.608832,7.0,-809.0,0.35379052105341063
1759620910,3.0,0.0,3.0,,6.0,1116.540165,627.608832,7.0,-809.0,0.32049677602397947
1759620915,3.0,0.0,3.0,,6.0,1116.540165,627.608832,7.0,-809.0,0.2996164249349552
1759620920,3.0,0.0,3.0,,6.0,1116.540165,627.608832,7.0,-809.0,0.20102898548754242
1759620925,3.0,0.0,3.0,,6.0,1116.540165,627.608832,7.0,-809.0,0.1941081217727751
1759620925,3.0,0.0,3.0,6.0,1116.540165,627.608832,7.0,-809.0,0.18510107804359746
1759620930,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.14291814924614377
1759620935,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.14224269299605072
1759620940,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.13131777389090366
1759620945,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.08443052901968426
1759620950,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.12061197998477295
1759620955,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.17273162881196596
1759620960,3.0,0.0,3.0,3.0,18.351861,0.0,7.0,-181.0,0.1756656073856992
1759620965,3.0,0.0,3.0,3.0,18.351861,0.0,7.0,-181.0,0.2437598008986831
1759620970,3.0,0.0,3.0,3.0,18.351861,0.0,7.0,-181.0,0.2928744393982537
1759620975,3.0,0.0,3.0,3.0,18.351861,0.0,7.0,-181.0,0.31657278697914915
1759620980,3.0,0.0,3.0,3.0,18.351861,0.0,7.0,-181.0,0.319977012308572
1759620985,3.0,0.0,3.0,3.0,18.351861,0.0,7.0,-181.0,0.3309202061695159
1759620985,3.0,0.0,3.0,3.0,18.351861,0.0,7.0,-181.0,0.38990997067044864
1759620990,3.0,0.0,3.0,6.0,389.601697,0.0,7.0,-181.0,0.4212155364376172
1759620995,3.0,0.0,3.0,6.0,389.601697,0.0,7.0,-181.0,0.451869579299066
1759621000,3.0,0.0,3.0,6.0,389.601697,0.0,7.0,-181.0,0.45190692447582875
1759621005,3.0,0.0,3.0,6.0,389.601697,0.0,7.0,-181.0,0.45848664234692615
1759621010,3.0,0.0,3.0,6.0,389.601697,0.0,7.0,-181.0,0.46430487941543924
1759621015,3.0,0.0,3.0,6.0,389.601697,0.0,7.0,-181.0,0.47107304661419486
1759621020,3.0,0.0,3.0,6.0,607.62329,0.0,7.0,-181.0,0.47340945443739024
1759621025,3.0,0.0,3.0,6.0,607.62329,0.0,7.0,-181.0,0.4395302764315152
1759621030,3.0,0.0,3.0,6.0,607.62329,0.0,7.0,-181.0,0.46616419864432845
1759621035,3.0,0.0,3.0,6.0,607.62329,0.0,7.0,-181.0,0.46616419864432845
1759621040,3.0,0.0,3.0,6.0,607.62329,0.0,7.0,-181.0,0.4490524457086694
1759621045,3.0,0.0,3.0,6.0,607.62329,0.0,7.0,-181.0,0.4016024817707641
1759621045,3.0,0.0,3.0,6.0,607.62329,0.0,7.0,-181.0,0.4614534661210115
1759621050,3.0,0.0,3.0,6.0,991.272476,0.0,7.0,-181.0,0.45957136672258037
1759621055,3.0,0.0,3.0,6.0,991.272476,0.0,7.0,-181.0,0.46265195959325134
1759621060,3.0,0.0,3.0,6.0,991.272476,0.0,7.0,-181.0,0.4387103833478654
1759621065,3.0,0.0,3.0,6.0,991.272476,0.0,7.0,-181.0,0.4627385295385341
1759621070,3.0,0.0,3.0,6.0,991.272476,0.0,7.0,-181.0,0.3902718415145397
1759621075,3.0,0.0,3.0,6.0,991.272476,0.0,7.0,-181.0,0.48521416684593416
1759621080,3.0,0.0,3.0,6.0,472.226753,0.0,7.0,-181.0,0.48779496267552214
1759621085,3.0,0.0,3.0,6.0,472.226753,0.0,7.0,-181.0,0.48814797507845065
1759621090,3.0,0.0,3.0,6.0,472.226753,0.0,7.0,-181.0,0.49180749753244624
1759621095,3.0,0.0,3.0,6.0,472.226753,0.0,7.0,-181.0,0.4643275255141949
1759621100,3.0,0.0,3.0,6.0,472.226753,0.0,7.0,-181.0,0.45235588033927965
1759621105,3.0,0.0,3.0,6.0,472.226753,0.0,7.0,-181.0,0.4435909104534653
1759621105,3.0,0.0,3.0,6.0,472.226753,0.0,7.0,-181.0,0.4739305935672987
1759621110,3.0,0.0,3.0,15.0,1146.555093,0.0,7.0,-181.0,0.4739305935672987
1759621115,3.0,0.0,3.0,15.0,1146.555093,0.0,7.0,-181.0,0.44745872770289624
1759621120,3.0,0.0,3.0,15.0,1146.555093,0.0,7.0,-181.0,0.4227975086515418
1759621125,3.0,0.0,3.0,15.0,1146.555093,0.0,7.0,-181.0,0.4393755357729662
1759621130,3.0,0.0,3.0,15.0,1146.555093,0.0,7.0,-181.0,0.4459836420153295
1759621135,3.0,0.0,3.0,15.0,1146.555093,0.0,7.0,-181.0,0.44745709161579644
1759621140,3.0,0.0,3.0,6.0,819.179121,0.0,7.0,-181.0,0.42992524467493576
1759621145,3.0,0.0,3.0,6.0,819.179121,0.0,7.0,-181.0,0.42183329496535454
1759621150,3.0,0.0,3.0,6.0,819.179121,0.0,7.0,-181.0,0.44732897291019247
1759621155,3.0,0.0,3.0,6.0,819.179121,0.0,7.0,-181.0,0.4429835570045998
1759621160,3.0,0.0,3.0,6.0,819.179121,0.0,7.0,-181.0,0.4156893487627302
1759621165,3.0,0.0,3.0,6.0,819.179121,0.0,7.0,-181.0,0.34956675154086436
1759621165,3.0,0.0,3.0,6.0,819.179121,0.0,7.0,-181.0,0.4119230727995689
1759621170,3.0,0.0,3.0,6.0,645.62258,0.0,7.0,-181.0,0.43092458532038225
1759621175,3.0,0.0,3.0,6.0,645.62258,0.0,7.0,-181.0,0.4301279773300887
1759621180,3.0,0.0,3.0,6.0,645.62258,0.0,7.0,-181.0,0.39776520026056333
1759621185,3.0,0.0,3.0,6.0,645.62258,0.0,7.0,-181.0,0.42462209572638354
1759621190,3.0,0.0,3.0,6.0,645.62258,0.0,7.0,-181.0,0.42508983526342387
1759621195,3.0,0.0,3.0,6.0,645.62258,0.0,7.0,-181.0,0.43084503443592936
1759621200,3.0,0.0,3.0,15.0,172.916926,0.0,7.0,-181.0,0.44387329687807947
1759621205,3.0,0.0,3.0,15.0,172.916926,0.0,7.0,-181.0,0.44829224757773206
1759621210,3.0,0.0,3.0,15.0,172.916926,0.0,7.0,-181.0,0.4510795787921521
1759621215,3.0,0.0,3.0,15.0,172.916926,0.0,7.0,-181.0,0.4629703387320293
1759621220,3.0,0.0,3.0,15.0,172.916926,0.0,7.0,-181.0,0.4629703387320293
1759621225,3.0,0.0,3.0,15.0,172.916926,0.0,7.0,-181.0,0.42612213217641465
1759621225,3.0,0.0,3.0,,15.0,172.916926,0.0,7.0,-181.0,0.4509139152351284
1759621230,3.0,0.0,3.0,,15.0,113.390814,0.0,7.0,-181.0,0.4727972128591639
1759621235,3.0,0.0,3.0,,15.0,113.390814,0.0,7.0,-181.0,0.46331223438254715
1759621240,3.0,0.0,3.0,1035.7458464906351,15.0,113.390814,0.0,7.0,-181.0,0.46817457283684966
1759621245,3.0,0.0,3.0,1035.7458464906351,15.0,113.390814,0.0,7.0,-181.0,0.4641996141190049
1759621250,3.0,0.0,3.0,1035.7458464906351,15.0,113.390814,0.0,7.0,-181.0,0.4641996141190049
1759621255,3.0,0.0,3.0,1035.7458464906351,15.0,113.390814,0.0,7.0,-181.0,0.4433680854184593
1759621260,3.0,0.0,3.0,1035.7458464906351,6.0,2908.18573,0.0,7.0,-181.0,0.4094868729850392
1759621265,3.0,0.0,3.0,1035.7458464906351,6.0,2908.18573,0.0,7.0,-181.0,0.3588681668809388
1759621270,3.0,0.0,3.0,3093.0506839020977,6.0,2908.18573,0.0,7.0,-181.0,0.2511201705768735
1759621275,3.0,0.0,3.0,3093.0506839020977,6.0,2908.18573,0.0,7.0,-181.0,0.1866147144025011
1759621280,3.0,0.0,3.0,3093.0506839020977,6.0,2908.18573,0.0,7.0,-181.0,0.20129778341333915
1759621285,3.0,0.0,3.0,3093.0506839020977,6.0,2908.18573,0.0,7.0,-181.0,0.15519964905825
1759621285,3.0,0.0,3.0,3093.0506839020977,6.0,2908.18573,0.0,7.0,-181.0,0.16095168622602612
1759621290,3.0,0.0,3.0,3093.0506839020977,6.0,1292.787559,0.0,7.0,-181.0,0.14053851779498205
1759621295,3.0,0.0,3.0,3093.0506839020977,6.0,1292.787559,0.0,7.0,-181.0,0.12832688177736204
1759621300,3.0,0.0,3.0,1627.3138979943794,6.0,1292.787559,0.0,7.0,-181.0,0.11628242171498462
