index,srv-geo_autoscaler_requested_pods,srv-geo_autoscaler_terminating_pods,srv-geo_autoscaler_actual_pods,srv-geo_autoscaler_desired_pods,srv-geo_autoscaler_stable_request_concurrency,srv-geo_autoscaler_panic_request_concurrency,srv-geo_autoscaler_target_concurrency_per_pod,srv-geo_autoscaler_excess_burst_capacity,srv-geo_container_cpu_usage_seconds_total,srv-profile_autoscaler_requested_pods,srv-profile_autoscaler_terminating_pods,srv-profile_autoscaler_actual_pods,srv-profile_autoscaler_desired_pods,srv-profile_autoscaler_stable_request_concurrency,srv-profile_autoscaler_panic_request_concurrency,srv-profile_autoscaler_target_concurrency_per_pod,srv-profile_autoscaler_excess_burst_capacity,srv-profile_container_cpu_usage_seconds_total,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
1759429522,10.0,0.0,6.0,0.5481599200981268,10.0,13.569227,0.998533,3.5,-182.0,0.1684689344792059,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00831808201312788,6.0,0.0,4.0,0.8744454534658712,6.0,41.924256,0.837842,35.0,-12.0,0.5061663662544227,3.0,0.0,0.0,4490.953123312715,3.0,3988.621015,4179.272477,7.0,-4391.0,0.10759792260477097,10.0,0.0,10.0,0.0,20.0,1501.951954,392.599629,35.0,-104.0,0.4136745705140411
1759429522,10.0,0.0,6.0,0.5481599200981268,10.0,13.569227,0.998533,3.5,-182.0,0.19089051943457425,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00831808201312788,6.0,0.0,4.0,0.8744454534658712,6.0,41.924256,0.837842,35.0,-12.0,0.4723308796226624,3.0,0.0,0.0,4490.953123312715,3.0,3988.621015,4179.272477,7.0,-4391.0,0.10759792260477097,10.0,0.0,10.0,0.0,20.0,1501.951954,392.599629,35.0,-104.0,0.3956742479104235
1759429527,10.0,0.0,10.0,0.5481599200981268,10.0,0.141813,0.0,3.5,-161.0,0.1632855869187996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.00851286701147984,6.0,0.0,5.0,0.8744454534658712,6.0,0.578631,-1e-06,35.0,39.0,0.4270124976776075,3.0,0.0,0.0,4490.953123312715,3.0,3870.972612,3788.34381,7.0,-4000.0,0.08866842695797611,10.0,0.0,10.0,0.0,20.0,469.296804,0.0,35.0,289.0,0.33412423340096237
1759429532,10.0,0.0,10.0,0.5481599200981268,10.0,0.141813,0.0,3.5,-161.0,0.16393821530048022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.007078173346867653,6.0,0.0,5.0,0.8744454534658712,6.0,0.578631,-1e-06,35.0,39.0,0.3535182777585951,3.0,0.0,0.0,4490.953123312715,3.0,3870.972612,3788.34381,7.0,-4000.0,0.0889006815396494,10.0,0.0,10.0,0.0,20.0,469.296804,0.0,35.0,289.0,0.25530039329986537
1759429537,10.0,0.0,10.0,0.050878420085315776,10.0,0.141813,0.0,3.5,-161.0,0.14475319450451393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0021335094639251535,6.0,0.0,5.0,3.0597605463866713,6.0,0.578631,-1e-06,35.0,39.0,0.2917917352016895,3.0,0.0,0.0,3809.345892265023,3.0,3870.972612,3788.34381,7.0,-4000.0,0.050949343660928924,10.0,0.0,10.0,0.0,20.0,469.296804,0.0,35.0,289.0,0.166564721432072
1759429542,10.0,0.0,10.0,0.050878420085315776,10.0,0.141813,0.0,3.5,-161.0,0.1416925604634632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.002032223958902863,6.0,0.0,5.0,3.0597605463866713,6.0,0.578631,-1e-06,35.0,39.0,0.07030378024628758,3.0,0.0,0.0,3809.345892265023,3.0,3870.972612,3788.34381,7.0,-4000.0,0.052957124545931406,10.0,0.0,10.0,0.0,20.0,469.296804,0.0,35.0,289.0,0.08025039368619656
1759429547,10.0,0.0,10.0,0.050878420085315776,10.0,0.141813,0.0,3.5,-161.0,0.14387254571189426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.001580870725934578,6.0,0.0,5.0,3.0597605463866713,6.0,0.578631,-1e-06,35.0,39.0,0.06818840853923441,3.0,0.0,0.0,3809.345892265023,3.0,3870.972612,3788.34381,7.0,-4000.0,0.052957124545931406,10.0,0.0,10.0,0.0,20.0,469.296804,0.0,35.0,289.0,0.0671113950288818
1759429552,10.0,0.0,10.0,0.050878420085315776,10.0,0.141813,0.0,3.5,-161.0,0.10949668737484097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.008889766999634233,6.0,0.0,5.0,3.0597605463866713,6.0,0.578631,-1e-06,35.0,39.0,0.04457661396485871,3.0,0.0,0.0,3809.345892265023,3.0,3870.972612,3788.34381,7.0,-4000.0,0.051095032059816206,10.0,0.0,10.0,0.0,20.0,469.296804,0.0,35.0,289.0,0.07792133708766823
1759429557,10.0,5.0,7.0,0.050878420085315776,14.0,34.22516,110.475561,3.5,-287.0,0.11802709038903285,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.013814961268881721,10.0,3.0,6.0,3.0597605463866713,12.0,301.696418,622.065821,35.0,-534.0,0.008237868154993331,3.0,0.0,0.0,3809.345892265023,3.0,943.230829,1062.476385,7.0,-1274.0,0.08673633018095295,10.0,0.0,10.0,0.0,20.0,289.281379,1418.698935,35.0,-1130.0,0.12524786232825297
1759429562,10.0,5.0,7.0,0.050878420085315776,14.0,34.22516,110.475561,3.5,-287.0,0.06215634770855008,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.015002840770370432,10.0,3.0,6.0,3.0597605463866713,12.0,301.696418,622.065821,35.0,-534.0,0.09143090308962577,3.0,0.0,0.0,3809.345892265023,3.0,943.230829,1062.476385,7.0,-1274.0,0.09485237134102935,10.0,0.0,10.0,0.0,20.0,289.281379,1418.698935,35.0,-1130.0,0.21217950374497616
1759429567,10.0,5.0,7.0,0.06600968860895223,14.0,34.22516,110.475561,3.5,-287.0,0.09985443601549965,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.013068832849109289,10.0,3.0,6.0,8.0,12.0,301.696418,622.065821,35.0,-534.0,0.2378876624509252,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.09060906168577909,10.0,0.0,10.0,90.12567269052451,20.0,289.281379,1418.698935,35.0,-1130.0,0.2552916302422801
1759429572,10.0,5.0,7.0,0.06600968860895223,14.0,34.22516,110.475561,3.5,-287.0,0.1310106486917072,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.01220411636865275,10.0,3.0,6.0,8.0,12.0,301.696418,622.065821,35.0,-534.0,0.2588500164405143,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.08197140826753004,10.0,0.0,10.0,90.12567269052451,20.0,289.281379,1418.698935,35.0,-1130.0,0.25620421127146786
1759429577,10.0,5.0,7.0,0.06600968860895223,14.0,34.22516,110.475561,3.5,-287.0,0.1532767457090554,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.012908730845374502,10.0,3.0,6.0,8.0,12.0,301.696418,622.065821,35.0,-534.0,0.2628527044072896,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.0838321854467676,10.0,0.0,10.0,90.12567269052451,20.0,289.281379,1418.698935,35.0,-1130.0,0.2757790678418426
1759429582,10.0,5.0,7.0,0.06600968860895223,14.0,34.22516,110.475561,3.5,-287.0,0.15957725301588152,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.013212938626982786,10.0,3.0,6.0,8.0,12.0,301.696418,622.065821,35.0,-534.0,0.2943151792946622,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.08275594272789577,10.0,0.0,10.0,90.12567269052451,20.0,289.281379,1418.698935,35.0,-1130.0,0.28842203045349846
1759429582,10.0,5.0,7.0,0.06600968860895223,14.0,34.22516,110.475561,3.5,-287.0,0.16594927872199108,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.013212938626982786,10.0,3.0,6.0,8.0,12.0,301.696418,622.065821,35.0,-534.0,0.29273929920095343,3.0,0.0,0.0,3594.8551316054773,3.0,943.230829,1062.476385,7.0,-1274.0,0.08705152386556131,10.0,0.0,10.0,90.12567269052451,20.0,289.281379,1418.698935,35.0,-1130.0,0.2770583959106071
1759429587,10.0,0.0,10.0,0.06600968860895223,14.0,0.387283,0.002017,3.5,-162.0,0.1764791316679807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.012932812959007183,10.0,0.0,8.0,8.0,12.0,36.12344,-1e-06,35.0,189.0,0.23126113297870785,3.0,0.0,0.0,3594.8551316054773,3.0,3199.432297,3128.547897,7.0,-3340.0,0.1011012100833822,10.0,0.0,10.0,90.12567269052451,20.0,340.518232,6.142078,35.0,282.0,0.29798960378934913
1759429592,10.0,0.0,10.0,0.06600968860895223,14.0,0.387283,0.002017,3.5,-162.0,0.16155102939323243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.013271019701953305,10.0,0.0,8.0,8.0,12.0,36.12344,-1e-06,35.0,189.0,0.23692362510784115,3.0,0.0,0.0,3594.8551316054773,3.0,3199.432297,3128.547897,7.0,-3340.0,0.08496255786933625,10.0,0.0,10.0,90.12567269052451,20.0,340.518232,6.142078,35.0,282.0,0.2659306113149901
1759429597,10.0,0.0,10.0,0.01980746957184575,14.0,0.387283,0.002017,3.5,-162.0,0.14716459210895208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.012008022293715625,10.0,0.0,8.0,0.0,12.0,36.12344,-1e-06,35.0,189.0,0.2417507583252074,3.0,0.0,0.0,3169.037329897269,3.0,3199.432297,3128.547897,7.0,-3340.0,0.0898272884471708,10.0,0.0,10.0,0.0,20.0,340.518232,6.142078,35.0,282.0,0.24011039281357638
1759429602,10.0,0.0,10.0,0.01980746957184575,14.0,0.387283,0.002017,3.5,-162.0,0.13631792585177196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0011968409570907578,10.0,0.0,8.0,0.0,12.0,36.12344,-1e-06,35.0,189.0,0.21902753055342633,3.0,0.0,0.0,3169.037329897269,3.0,3199.432297,3128.547897,7.0,-3340.0,0.05143608697181211,10.0,0.0,10.0,0.0,20.0,340.518232,6.142078,35.0,282.0,0.19746316227942234
1759429607,10.0,0.0,10.0,0.01980746957184575,14.0,0.387283,0.002017,3.5,-162.0,0.11040074802335371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0010349015467308385,10.0,0.0,8.0,0.0,12.0,36.12344,-1e-06,35.0,189.0,0.16498931187467578,3.0,0.0,0.0,3169.037329897269,3.0,3199.432297,3128.547897,7.0,-3340.0,0.05198768754115587,10.0,0.0,10.0,0.0,20.0,340.518232,6.142078,35.0,282.0,0.08979426522126678
1759429612,10.0,0.0,10.0,0.01980746957184575,14.0,0.387283,0.002017,3.5,-162.0,0.06624783196609907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0004380740423519517,10.0,0.0,8.0,0.0,12.0,36.12344,-1e-06,35.0,189.0,0.07799877701859748,3.0,0.0,0.0,3169.037329897269,3.0,3199.432297,3128.547897,7.0,-3340.0,0.05552086986680231,10.0,0.0,10.0,0.0,20.0,340.518232,6.142078,35.0,282.0,0.0646328289305112
1759429617,5.0,5.0,5.0,0.01980746957184575,5.0,0.055662,0.0,3.5,-161.0,0.06404525994407254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,4.0,6.0,4.0,0.0,4.0,0.423119,-1e-06,35.0,-11.0,0.06120276740776785,3.0,0.0,0.0,3169.037329897269,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05579263716762448,10.0,0.0,10.0,0.0,20.0,47.797134,0.403752,35.0,288.0,0.039244431827662324
1759429622,5.0,5.0,5.0,0.01980746957184575,5.0,0.055662,0.0,3.5,-161.0,0.0340632075727028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,4.0,6.0,4.0,0.0,4.0,0.423119,-1e-06,35.0,-11.0,0.05615615478493166,3.0,0.0,0.0,3169.037329897269,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05521148442278491,10.0,0.0,10.0,0.0,20.0,47.797134,0.403752,35.0,288.0,0.029978274562588638
1759429627,5.0,5.0,5.0,0.0,5.0,0.055662,0.0,3.5,-161.0,0.014590302266475442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,4.0,6.0,4.0,0.0,4.0,0.423119,-1e-06,35.0,-11.0,0.049666420574251746,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05443781057682541,10.0,0.0,10.0,0.0,20.0,47.797134,0.403752,35.0,288.0,0.026095301911461276
1759429632,5.0,5.0,5.0,0.0,5.0,0.055662,0.0,3.5,-161.0,0.016772649176356673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,4.0,6.0,4.0,0.0,4.0,0.423119,-1e-06,35.0,-11.0,0.051666537190147896,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.057526187361538916,10.0,0.0,10.0,0.0,20.0,47.797134,0.403752,35.0,288.0,0.03051284971221768
1759429637,5.0,5.0,5.0,0.0,5.0,0.055662,0.0,3.5,-161.0,0.016569482455931556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,4.0,6.0,4.0,0.0,4.0,0.423119,-1e-06,35.0,-11.0,0.05058249077161978,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05807138856038739,10.0,0.0,10.0,0.0,20.0,47.797134,0.403752,35.0,288.0,0.04798234858111786
1759429642,5.0,5.0,5.0,0.0,5.0,0.055662,0.0,3.5,-161.0,0.0151838237234129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,4.0,6.0,4.0,0.0,4.0,0.423119,-1e-06,35.0,-11.0,0.07566549068722182,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05156410664396646,10.0,0.0,10.0,0.0,20.0,47.797134,0.403752,35.0,288.0,0.04852624070928669
1759429642,5.0,5.0,5.0,0.0,5.0,0.055662,0.0,3.5,-161.0,0.021768720891753655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,4.0,6.0,4.0,0.0,4.0,0.423119,-1e-06,35.0,-11.0,0.1283451616170434,3.0,0.0,0.0,3151.0,3.0,3199.285919,3186.843228,7.0,-3398.0,0.05301039114598167,10.0,0.0,10.0,0.0,20.0,47.797134,0.403752,35.0,288.0,0.06428791933855067
1759429647,3.0,2.0,3.0,0.0,3.0,0.525141,0.776832,3.5,-187.0,0.0304685114748967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,1.0,3.0,0.0,3.0,6.567459,17.581319,35.0,-79.0,0.17709116868428185,3.0,0.0,0.0,3151.0,3.0,3991.731519,4108.794563,7.0,-4320.0,0.05307287653020325,10.0,0.0,10.0,0.0,20.0,5.588504,15.502471,35.0,273.0,0.08742067490536384
1759429652,3.0,2.0,3.0,0.0,3.0,0.525141,0.776832,3.5,-187.0,0.030761072566395212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,,3.0,1.0,3.0,0.0,3.0,6.567459,17.581319,35.0,-79.0,0.17728282906052614,3.0,0.0,0.0,3151.0,3.0,3991.731519,4108.794563,7.0,-4320.0,0.053063727774393166,10.0,0.0,10.0,0.0,20.0,5.588504,15.502471,35.0,273.0,0.10443520030312257
1759429657,3.0,2.0,3.0,,3.0,0.525141,0.776832,3.5,-187.0,0.03147898520635373,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,,3.0,1.0,3.0,,3.0,6.567459,17.581319,35.0,-79.0,0.20505878028465283,3.0,0.0,0.0,,3.0,3991.731519,4108.794563,7.0,-4320.0,0.05230358818010382,10.0,0.0,10.0,,20.0,5.588504,15.502471,35.0,273.0,0.11660539144527672
1759429662,3.0,2.0,3.0,,3.0,0.525141,0.776832,3.5,-187.0,0.033120874241652803,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,,3.0,1.0,3.0,,3.0,6.567459,17.581319,35.0,-79.0,0.2227391599300527,3.0,0.0,0.0,,3.0,3991.731519,4108.794563,7.0,-4320.0,0.10195602760021256,10.0,0.0,10.0,,20.0,5.588504,15.502471,35.0,273.0,0.11113874503302444
1759429667,3.0,2.0,3.0,,3.0,0.525141,0.776832,3.5,-187.0,0.029784845345385988,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.0011710804006190196,3.0,1.0,3.0,,3.0,6.567459,17.581319,35.0,-79.0,0.1904607765961185,3.0,0.0,0.0,,3.0,3991.731519,4108.794563,7.0,-4320.0,0.10382045344745341,10.0,0.0,10.0,,20.0,5.588504,15.502471,35.0,273.0,0.14243681984165424
1759429672,3.0,2.0,3.0,,3.0,0.525141,0.776832,3.5,-187.0,0.030871614920167396,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.003718576659993491,3.0,1.0,3.0,,3.0,6.567459,17.581319,35.0,-79.0,0.19146335424987254,3.0,0.0,0.0,,3.0,3991.731519,4108.794563,7.0,-4320.0,0.13588601917475296,10.0,0.0,10.0,,20.0,5.588504,15.502471,35.0,273.0,0.14742215810794915
1759429677,7.0,0.0,6.0,,7.0,21.385362,0.0,3.5,-181.0,0.02873783591385134,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004369412244204156,3.0,0.0,3.0,,3.0,0.144528,-1e-06,35.0,-61.0,0.18867965042235824,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.13374829261943977,10.0,5.0,10.0,,20.0,857.844116,3793.059449,35.0,-3505.0,0.15663476513077973
1759429682,7.0,0.0,6.0,,7.0,21.385362,0.0,3.5,-181.0,0.022416943245475142,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004098658748685343,3.0,0.0,3.0,,3.0,0.144528,-1e-06,35.0,-61.0,0.14829058225027394,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.09452717222791986,10.0,5.0,10.0,,20.0,857.844116,3793.059449,35.0,-3505.0,0.1509377287207735
1759429687,7.0,0.0,6.0,,7.0,21.385362,0.0,3.5,-181.0,0.04918369407627522,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004010047889054171,3.0,0.0,3.0,,3.0,0.144528,-1e-06,35.0,-61.0,0.115903946307722,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.09452717222791986,10.0,5.0,10.0,,20.0,857.844116,3793.059449,35.0,-3505.0,0.11313596288599855
1759429692,7.0,0.0,6.0,,7.0,21.385362,0.0,3.5,-181.0,0.08151724821422852,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004474004940694306,3.0,0.0,3.0,,3.0,0.144528,-1e-06,35.0,-61.0,0.08567079849365256,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.11540991099917304,10.0,5.0,10.0,,20.0,857.844116,3793.059449,35.0,-3505.0,0.130126033068953
1759429697,7.0,0.0,6.0,,7.0,21.385362,0.0,3.5,-181.0,0.09280985740942671,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004809821063424604,3.0,0.0,3.0,,3.0,0.144528,-1e-06,35.0,-61.0,0.13329762544733037,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.08962239665666001,10.0,5.0,10.0,,20.0,857.844116,3793.059449,35.0,-3505.0,0.14836931711485532
1759429702,7.0,0.0,6.0,,7.0,21.385362,0.0,3.5,-181.0,0.10565086655193047,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.004845869034385836,3.0,0.0,3.0,,3.0,0.144528,-1e-06,35.0,-61.0,0.2185017728626969,3.0,0.0,0.0,,3.0,59.448121,0.0,7.0,-211.0,0.028355257070355265,10.0,5.0,10.0,,20.0,857.844116,3793.059449,35.0,-3505.0,0.15612965784065863
1759429702,7.0,0.0,6.0,7.0,21.385362,0.0,3.5,-181.0,0.10074572389284296,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.004845869034385836,3.0,0.0,3.0,3.0,0.144528,-1e-06,35.0,-61.0,0.2185017728626969,3.0,0.0,0.0,3.0,59.448121,0.0,7.0,-211.0,0.028355257070355265,10.0,5.0,10.0,20.0,857.844116,3793.059449,35.0,-3505.0,0.21890934814583993
1759429707,10.0,0.0,8.0,16.0,55.725695,0.592528,3.5,-172.0,0.15857011407480065,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.004472777540772558,3.0,0.0,3.0,3.0,23.244615,85.472855,35.0,-147.0,0.4442209640291976,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.028191099955828976,10.0,3.0,10.0,20.0,2911.845592,4088.816833,35.0,-3800.0,0.2706511684912756
1759429712,10.0,0.0,8.0,16.0,55.725695,0.592528,3.5,-172.0,0.19211126565677952,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0021844988847798817,3.0,0.0,3.0,3.0,23.244615,85.472855,35.0,-147.0,0.5669046257060102,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.028191099955828976,10.0,3.0,10.0,20.0,2911.845592,4088.816833,35.0,-3800.0,0.3744778240496188
1759429717,10.0,0.0,8.0,16.0,55.725695,0.592528,3.5,-172.0,0.21772020171848727,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.002047878763601318,3.0,0.0,3.0,3.0,23.244615,85.472855,35.0,-147.0,0.8012944796797653,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.025992595288143905,10.0,3.0,10.0,20.0,2911.845592,4088.816833,35.0,-3800.0,0.4422447165614252
1759429722,10.0,0.0,8.0,16.0,55.725695,0.592528,3.5,-172.0,0.2156735039698915,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.001888546007797172,3.0,0.0,3.0,3.0,23.244615,85.472855,35.0,-147.0,0.8965989829168867,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.020848628358669748,10.0,3.0,10.0,20.0,2911.845592,4088.816833,35.0,-3800.0,0.5180223053932637
1759429727,10.0,0.0,8.0,16.0,55.725695,0.592528,3.5,-172.0,0.2466141347123049,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.001636658449707096,3.0,0.0,3.0,3.0,23.244615,85.472855,35.0,-147.0,1.0978337130746159,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.023797118604069186,10.0,3.0,10.0,20.0,2911.845592,4088.816833,35.0,-3800.0,0.6106543645459174
1759429732,10.0,0.0,8.0,16.0,55.725695,0.592528,3.5,-172.0,0.24552666824958203,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0010096415976443274,3.0,0.0,3.0,3.0,23.244615,85.472855,35.0,-147.0,1.1995125543347822,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.023507240062094207,10.0,3.0,10.0,20.0,2911.845592,4088.816833,35.0,-3800.0,0.7051639175780976
1759429737,10.0,0.0,10.0,20.0,58.58426,0.755944,3.5,-162.0,0.24803758540189233,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.00247627800155056,10.0,0.0,4.0,11.0,82.891484,196.938179,35.0,-208.0,1.461579430551846,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.02226630294019092,10.0,0.0,10.0,50.0,3512.659525,1783.306241,35.0,-1495.0,0.7867619512312349
1759429742,10.0,0.0,10.0,20.0,58.58426,0.755944,3.5,-162.0,0.25485382733339934,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0022630441406428048,10.0,0.0,4.0,11.0,82.891484,196.938179,35.0,-208.0,1.50419682686946,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.01958540683020689,10.0,0.0,10.0,50.0,3512.659525,1783.306241,35.0,-1495.0,0.8212819438848062
1759429747,10.0,0.0,10.0,20.0,58.58426,0.755944,3.5,-162.0,0.25808894404616395,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.002236378840613673,10.0,0.0,4.0,11.0,82.891484,196.938179,35.0,-208.0,1.5257872454310122,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.01958540683020689,10.0,0.0,10.0,50.0,3512.659525,1783.306241,35.0,-1495.0,0.8808328522832872
1759429752,10.0,0.0,10.0,20.0,58.58426,0.755944,3.5,-162.0,0.22791823648012968,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.002473605109620172,10.0,0.0,4.0,11.0,82.891484,196.938179,35.0,-208.0,1.7267019593198185,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0393175361513735,10.0,0.0,10.0,50.0,3512.659525,1783.306241,35.0,-1495.0,0.8599749209167437
1759429757,10.0,0.0,10.0,20.0,58.58426,0.755944,3.5,-162.0,0.2319390988309481,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0040328248441755,10.0,0.0,4.0,11.0,82.891484,196.938179,35.0,-208.0,1.6658811424837627,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.05097519956493327,10.0,0.0,10.0,50.0,3512.659525,1783.306241,35.0,-1495.0,0.8445118026370284
1759429762,10.0,0.0,10.0,20.0,58.58426,0.755944,3.5,-162.0,0.21789797310712336,0.0,2.0,1.0,0.0,-1e-06,0.0,7.0,-201.0,0.0044938451278140204,10.0,0.0,4.0,11.0,82.891484,196.938179,35.0,-208.0,1.4826610208020918,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.04984680705060558,10.0,0.0,10.0,50.0,3512.659525,1783.306241,35.0,-1495.0,0.7855084786792453
1759429762,10.0,0.0,10.0,,20.0,58.58426,0.755944,3.5,-162.0,0.22938289616107746,0.0,2.0,1.0,,0.0,-1e-06,0.0,7.0,-201.0,0.013347412400055965,10.0,0.0,4.0,,11.0,82.891484,196.938179,35.0,-208.0,1.600983720591815,3.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,,10.0,0.0,10.0,,50.0,3512.659525,1783.306241,35.0,-1495.0,0.8160841444207803
