index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
1759818477,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759818482,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759818487,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759818492,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759818497,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759818502,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0,
1759818507,3.0,0.0,3.0,,3.0,20.618237,0.0,7.0,-211.0,
1759818512,3.0,0.0,3.0,,3.0,20.618237,0.0,7.0,-211.0,
1759818517,3.0,0.0,3.0,0.0,3.0,20.618237,0.0,7.0,-211.0,
1759818522,3.0,0.0,3.0,0.0,3.0,20.618237,0.0,7.0,-211.0,0.040845317008215656
1759818527,3.0,0.0,3.0,0.0,3.0,20.618237,0.0,7.0,-211.0,0.051892007124417557
1759818532,3.0,0.0,3.0,0.0,3.0,20.618237,0.0,7.0,-211.0,0.06293869724061946
1759818532,3.0,0.0,3.0,0.0,3.0,20.618237,0.0,7.0,-211.0,0.06151491113385671
1759818537,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.03659946249584285
1759818542,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.04198582700627328
1759818547,0.0,3.0,0.0,194.5889524389897,0.0,0.0,0.0,7.0,-211.0,0.04662093990760354
1759818552,0.0,3.0,0.0,194.5889524389897,0.0,0.0,0.0,7.0,-211.0,0.047403973532548264
1759818557,0.0,3.0,0.0,194.5889524389897,0.0,0.0,0.0,7.0,-211.0,0.04419513551156794
1759818562,0.0,3.0,0.0,194.5889524389897,0.0,0.0,0.0,7.0,-211.0,0.07074216279903382
1759818567,0.0,3.0,0.0,194.5889524389897,0.0,0.0,0.0,7.0,-211.0,0.03565597067156614
1759818572,0.0,3.0,0.0,194.5889524389897,0.0,0.0,0.0,7.0,-211.0,0.028661044052414188
1759818577,0.0,3.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.03278177332764429
1759818582,0.0,3.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.035788672757010684
1759818587,0.0,3.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.04004828134100238
1759818592,0.0,3.0,0.0,,0.0,0.0,0.0,7.0,-211.0,0.032853778656758446
1759818592,0.0,3.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.032853778656758446
1759818597,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.03261441542609122
1759818602,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0010342172768995784
1759818607,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0009281888625455237
1759818612,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0005529682474774238
1759818617,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.0002813563190926772
1759818622,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759818627,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759818632,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759818637,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759818642,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759818647,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759818652,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,
1759818652,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818657,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818662,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818667,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818672,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818677,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818682,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818687,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818692,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818697,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818702,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818707,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818712,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818712,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818717,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818722,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818727,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818732,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818737,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818742,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818747,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818752,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818757,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818762,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818767,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818772,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0
1759818772,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759818777,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759818782,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759818787,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759818792,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759818797,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759818802,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759818807,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759818812,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,-211.0
1759818817,0.0,0.0,0.0,48.627618693767964,0.0,0.0,0.0,7.0,-211.0
1759818822,0.0,0.0,0.0,48.627618693767964,0.0,0.0,0.0,7.0,-211.0
1759818827,0.0,0.0,0.0,48.627618693767964,0.0,0.0,0.0,7.0,-211.0
1759818832,0.0,0.0,0.0,48.627618693767964,0.0,0.0,0.0,7.0,-211.0
1759818832,0.0,0.0,0.0,48.627618693767964,0.0,0.0,0.0,7.0,-211.0,0.01850065890848815
1759818837,0.0,3.0,0.0,48.627618693767964,0.0,0.0,0.0,7.0,-211.0,0.031133538213958548
1759818842,0.0,3.0,0.0,48.627618693767964,0.0,0.0,0.0,7.0,-211.0,0.03019604244246825
1759818847,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.03149370423441393
1759818852,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.027746446661517918
1759818857,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.026084014137892877
1759818862,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-211.0,0.034427398630123
1759818867,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.04727798333251849
1759818872,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,-201.0,0.048597267037641355
1759818877,0.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.02311776334073164
1759818882,0.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.018928753291046024
1759818887,0.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.01927851821094433
1759818892,0.0,5.0,1.0,,0.0,0.0,0.0,7.0,-201.0,0.01992324357731154
1759818892,0.0,5.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.01992324357731154
1759818897,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.020128584030500423
1759818902,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.022205202116391584
1759818907,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.034234096067955716
1759818912,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.03834951574909774
1759818917,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.045360288198434316
1759818922,0.0,2.0,1.0,0.0,0.0,0.0,7.0,-201.0,0.038263979359532324
1759818927,3.0,0.0,3.0,10.0,65.951643,0.0,7.0,-181.0,0.09407299479777285
1759818932,3.0,0.0,3.0,10.0,65.951643,0.0,7.0,-181.0,0.2531629879296293
1759818937,3.0,0.0,3.0,10.0,65.951643,0.0,7.0,-181.0,0.27138525904200067
1759818942,3.0,0.0,3.0,10.0,65.951643,0.0,7.0,-181.0,0.29104513199285575
1759818947,3.0,0.0,3.0,10.0,65.951643,0.0,7.0,-181.0,0.31565952015624615
1759818952,3.0,0.0,3.0,10.0,65.951643,0.0,7.0,-181.0,0.4191558105268133
1759818952,3.0,0.0,3.0,10.0,65.951643,0.0,7.0,-181.0,0.5456096478588482
1759818957,3.0,0.0,3.0,8.0,52.938207,0.0,7.0,-181.0,0.6144611740983701
1759818962,3.0,0.0,3.0,8.0,52.938207,0.0,7.0,-181.0,0.8514603513988821
1759818967,3.0,0.0,3.0,8.0,52.938207,0.0,7.0,-181.0,0.9779264429284069
1759818972,3.0,0.0,3.0,8.0,52.938207,0.0,7.0,-181.0,1.1029903744123974
1759818977,3.0,0.0,3.0,8.0,52.938207,0.0,7.0,-181.0,1.0519741383285552
1759818982,3.0,0.0,3.0,8.0,52.938207,0.0,7.0,-181.0,1.2135221078404652
1759818987,3.0,0.0,3.0,15.0,476.48793,0.0,7.0,-181.0,1.296404283723826
1759818992,3.0,0.0,3.0,15.0,476.48793,0.0,7.0,-181.0,1.2632775835541028
1759818997,3.0,0.0,3.0,15.0,476.48793,0.0,7.0,-181.0,1.3397227665043494
1759819002,3.0,0.0,3.0,15.0,476.48793,0.0,7.0,-181.0,1.4460006043334648
1759819007,3.0,0.0,3.0,15.0,476.48793,0.0,7.0,-181.0,1.398002700837098
1759819012,3.0,0.0,3.0,15.0,476.48793,0.0,7.0,-181.0,1.475605770981363
1759819012,3.0,0.0,3.0,15.0,476.48793,0.0,7.0,-181.0,1.475880738970511
1759819017,3.0,0.0,3.0,15.0,627.627964,0.0,7.0,-181.0,1.3911973711185155
1759819022,3.0,0.0,3.0,15.0,627.627964,0.0,7.0,-181.0,1.4718318847846525
1759819027,3.0,0.0,3.0,15.0,627.627964,0.0,7.0,-181.0,1.4744614732933643
1759819032,3.0,0.0,3.0,15.0,627.627964,0.0,7.0,-181.0,1.4745618916611436
1759819037,3.0,0.0,3.0,15.0,627.627964,0.0,7.0,-181.0,1.3860287373130777
1759819042,3.0,0.0,3.0,15.0,627.627964,0.0,7.0,-181.0,1.283398936195725
1759819047,3.0,0.0,2.0,5.0,1168.017117,0.0,7.0,-201.0,1.237216734963337
1759819052,3.0,0.0,2.0,5.0,1168.017117,0.0,7.0,-201.0,1.155095745923276
1759819057,3.0,0.0,2.0,5.0,1168.017117,0.0,7.0,-201.0,1.1753614407156536
1759819062,3.0,0.0,2.0,5.0,1168.017117,0.0,7.0,-201.0,0.9366939179579589
1759819067,3.0,0.0,2.0,5.0,1168.017117,0.0,7.0,-201.0,0.9339019971148144
1759819072,3.0,0.0,2.0,5.0,1168.017117,0.0,7.0,-201.0,0.8505456755974324
1759819072,3.0,0.0,2.0,,5.0,1168.017117,0.0,7.0,-201.0,0.8505456755974324
1759819077,3.0,0.0,3.0,,15.0,2006.69925,1855.112109,7.0,-2037.0,0.5636968789858163
1759819082,3.0,0.0,3.0,,15.0,2006.69925,1855.112109,7.0,-2037.0,0.8112083564754875
1759819087,3.0,0.0,3.0,1422.3963299714048,15.0,2006.69925,1855.112109,7.0,-2037.0,0.8505923217951984
1759819092,3.0,0.0,3.0,1422.3963299714048,15.0,2006.69925,1855.112109,7.0,-2037.0,0.8839186968181296
1759819097,3.0,0.0,3.0,1422.3963299714048,15.0,2006.69925,1855.112109,7.0,-2037.0,0.9099748041715259
1759819102,3.0,0.0,3.0,1422.3963299714048,15.0,2006.69925,1855.112109,7.0,-2037.0,0.9492258076798541
1759819107,3.0,0.0,1.0,1422.3963299714048,15.0,1040.628815,928.953369,7.0,-1130.0,0.8514295278548492
1759819112,3.0,0.0,1.0,1422.3963299714048,15.0,1040.628815,928.953369,7.0,-1130.0,0.7856105074689934
1759819117,3.0,0.0,1.0,1152.774015390239,15.0,1040.628815,928.953369,7.0,-1130.0,0.7856105074689935
1759819122,3.0,0.0,1.0,1152.774015390239,15.0,1040.628815,928.953369,7.0,-1130.0,0.7499165553962773
1759819127,3.0,0.0,1.0,1152.774015390239,15.0,1040.628815,928.953369,7.0,-1130.0,0.606090648970584
1759819132,3.0,0.0,1.0,1152.774015390239,15.0,1040.628815,928.953369,7.0,-1130.0,0.5291713386182089
1759819132,3.0,0.0,1.0,1152.774015390239,15.0,1040.628815,928.953369,7.0,-1130.0,0.5291713386182089
1759819137,3.0,0.0,0.0,1152.774015390239,15.0,615.117713,1280.020829,7.0,-1492.0,0.45225202826583366
1759819142,3.0,0.0,0.0,1152.774015390239,15.0,615.117713,1280.020829,7.0,-1492.0,0.1872632333333333
1759819147,3.0,0.0,0.0,3165.999132877744,15.0,615.117713,1280.020829,7.0,-1492.0,0.20888190919449426
1759819152,3.0,0.0,0.0,3165.999132877744,15.0,615.117713,1280.020829,7.0,-1492.0,0.16889915376419845
1759819157,3.0,0.0,0.0,3165.999132877744,15.0,615.117713,1280.020829,7.0,-1492.0,
1759819162,3.0,0.0,0.0,3165.999132877744,15.0,615.117713,1280.020829,7.0,-1492.0,
1759819167,3.0,0.0,1.0,3165.999132877744,15.0,1179.939764,913.721567,7.0,-1115.0,
1759819172,3.0,0.0,1.0,3165.999132877744,15.0,1179.939764,913.721567,7.0,-1115.0,
1759819177,3.0,0.0,1.0,789.8430008886454,15.0,1179.939764,913.721567,7.0,-1115.0,
1759819182,3.0,0.0,1.0,789.8430008886454,15.0,1179.939764,913.721567,7.0,-1115.0,
1759819187,3.0,0.0,1.0,789.8430008886454,15.0,1179.939764,913.721567,7.0,-1115.0,
1759819192,3.0,0.0,1.0,789.8430008886454,15.0,1179.939764,913.721567,7.0,-1115.0,
1759819192,3.0,0.0,1.0,789.8430008886454,15.0,1179.939764,913.721567,7.0,-1115.0,0.18441402836652257
1759819197,3.0,0.0,0.0,789.8430008886454,15.0,3841.67206,4028.218374,7.0,-4240.0,0.18441402836652257
1759819202,3.0,0.0,0.0,789.8430008886454,15.0,3841.67206,4028.218374,7.0,-4240.0,0.22853384398166512
1759819207,3.0,0.0,0.0,3874.5532974181324,15.0,3841.67206,4028.218374,7.0,-4240.0,0.1425566170093835
1759819212,3.0,0.0,0.0,3874.5532974181324,15.0,3841.67206,4028.218374,7.0,-4240.0,0.1425566170093835
1759819217,3.0,0.0,0.0,3874.5532974181324,15.0,3841.67206,4028.218374,7.0,-4240.0,0.09256441939918213
1759819222,3.0,0.0,0.0,3874.5532974181324,15.0,3841.67206,4028.218374,7.0,-4240.0,0.12948123154757551
1759819227,3.0,0.0,0.0,3874.5532974181324,15.0,788.703554,860.455929,7.0,-1072.0,0.11284251139984666
1759819232,3.0,0.0,0.0,3874.5532974181324,15.0,788.703554,860.455929,7.0,-1072.0,0.07907604222880957
1759819237,3.0,0.0,0.0,3099.714372352719,15.0,788.703554,860.455929,7.0,-1072.0,0.08277510561273799
1759819242,3.0,0.0,0.0,3099.714372352719,15.0,788.703554,860.455929,7.0,-1072.0,0.08080625519458512
1759819247,3.0,0.0,0.0,3099.714372352719,15.0,788.703554,860.455929,7.0,-1072.0,0.1001004943730035
1759819252,3.0,0.0,0.0,3099.714372352719,15.0,788.703554,860.455929,7.0,-1072.0,0.11408671776442361
1759819252,3.0,0.0,0.0,3099.714372352719,15.0,788.703554,860.455929,7.0,-1072.0,0.11408671776442361
1759819257,3.0,0.0,0.0,3099.714372352719,15.0,1598.487919,2869.11704,7.0,-3081.0,0.1214701710032109
1759819262,3.0,0.0,0.0,3099.714372352719,15.0,1598.487919,2869.11704,7.0,-3081.0,0.1116416093413486
1759819267,3.0,0.0,0.0,3640.023873630695,15.0,1598.487919,2869.11704,7.0,-3081.0,0.07254845394213506
1759819272,3.0,0.0,0.0,3640.023873630695,15.0,1598.487919,2869.11704,7.0,-3081.0,0.14724962590639296
1759819277,3.0,0.0,0.0,3640.023873630695,15.0,1598.487919,2869.11704,7.0,-3081.0,0.1562672961468898
1759819282,3.0,0.0,0.0,3640.023873630695,15.0,1598.487919,2869.11704,7.0,-3081.0,0.15663831009232226
1759819287,3.0,0.0,0.0,3640.023873630695,15.0,3435.230656,3590.123384,7.0,-3802.0,0.14681476755590425
1759819292,3.0,0.0,0.0,3640.023873630695,15.0,3435.230656,3590.123384,7.0,-3802.0,0.11864930151140847
1759819297,3.0,0.0,0.0,3732.4364509914108,15.0,3435.230656,3590.123384,7.0,-3802.0,0.10375625087384185
1759819302,3.0,0.0,0.0,3732.4364509914108,15.0,3435.230656,3590.123384,7.0,-3802.0,0.13176922720458437
1759819307,3.0,0.0,0.0,3732.4364509914108,15.0,3435.230656,3590.123384,7.0,-3802.0,0.1325385206176318
1759819312,3.0,0.0,0.0,3732.4364509914108,15.0,3435.230656,3590.123384,7.0,-3802.0,0.11356807656240535
1759819312,3.0,0.0,0.0,3732.4364509914108,15.0,3435.230656,3590.123384,7.0,-3802.0,0.10834898404324751
1759819317,3.0,0.0,0.0,3732.4364509914108,15.0,3353.2057,415.849727,7.0,-627.0,0.0736175681237188
1759819322,3.0,0.0,0.0,3732.4364509914108,15.0,3353.2057,415.849727,7.0,-627.0,0.08166776216221108
1759819327,3.0,0.0,0.0,3322.2893392326314,15.0,3353.2057,415.849727,7.0,-627.0,0.08693148369297146
1759819332,3.0,0.0,0.0,3322.2893392326314,15.0,3353.2057,415.849727,7.0,-627.0,0.0749482907913173
1759819337,3.0,0.0,0.0,3322.2893392326314,15.0,3353.2057,415.849727,7.0,-627.0,0.07519276958523573
1759819342,3.0,0.0,0.0,3322.2893392326314,15.0,3353.2057,415.849727,7.0,-627.0,0.08435536378816808
1759819347,3.0,0.0,0.0,3322.2893392326314,15.0,3437.657703,3412.669882,7.0,-3624.0,0.07226292217402969
1759819352,3.0,0.0,0.0,3322.2893392326314,15.0,3437.657703,3412.669882,7.0,-3624.0,0.07960623236954657
1759819357,3.0,0.0,0.0,3306.623377595974,15.0,3437.657703,3412.669882,7.0,-3624.0,0.08486654599287327
1759819362,3.0,0.0,0.0,3306.623377595974,15.0,3437.657703,3412.669882,7.0,-3624.0,0.04629892366964362
1759819367,3.0,0.0,0.0,3306.623377595974,15.0,3437.657703,3412.669882,7.0,-3624.0,0.046298923669643624
1759819372,3.0,0.0,0.0,3306.623377595974,15.0,3437.657703,3412.669882,7.0,-3624.0,0.039053742096268704
1759819372,3.0,0.0,0.0,3306.623377595974,15.0,3437.657703,3412.669882,7.0,-3624.0,0.05042633123063237
1759819377,3.0,0.0,0.0,3306.623377595974,15.0,3537.50106,3577.493184,7.0,-3789.0,0.05641748530052593
1759819382,3.0,0.0,0.0,3306.623377595974,15.0,3537.50106,3577.493184,7.0,-3789.0,0.05927470784909701
1759819387,3.0,0.0,0.0,3517.636896778143,15.0,3537.50106,3577.493184,7.0,-3789.0,0.05503945025861373
1759819392,3.0,0.0,0.0,3517.636896778143,15.0,3537.50106,3577.493184,7.0,-3789.0,0.06277499292443506
1759819397,3.0,0.0,0.0,3517.636896778143,15.0,3537.50106,3577.493184,7.0,-3789.0,0.06522405165534831
1759819402,3.0,0.0,0.0,3517.636896778143,15.0,3537.50106,3577.493184,7.0,-3789.0,0.06466256254448721
1759819407,3.0,0.0,0.0,3517.636896778143,15.0,3938.940643,4210.276286,7.0,-4422.0,0.06325188716500843
1759819412,3.0,0.0,0.0,3517.636896778143,15.0,3938.940643,4210.276286,7.0,-4422.0,0.05870339532547636
1759819417,3.0,0.0,0.0,5355.787273108965,15.0,3938.940643,4210.276286,7.0,-4422.0,0.056909199797551074
1759819422,3.0,0.0,0.0,5355.787273108965,15.0,3938.940643,4210.276286,7.0,-4422.0,0.05341773320753258
1759819427,3.0,0.0,0.0,5355.787273108965,15.0,3938.940643,4210.276286,7.0,-4422.0,0.09289352561945155
1759819432,3.0,0.0,0.0,5355.787273108965,15.0,3938.940643,4210.276286,7.0,-4422.0,0.10078458500731795
1759819432,3.0,0.0,0.0,5355.787273108965,15.0,3938.940643,4210.276286,7.0,-4422.0,0.10078458500731795
1759819437,3.0,0.0,1.0,5355.787273108965,15.0,2938.274415,2981.138861,7.0,-3183.0,0.13829211745878836
1759819442,3.0,0.0,1.0,5355.787273108965,15.0,2938.274415,2981.138861,7.0,-3183.0,0.13029744130687224
1759819447,3.0,0.0,1.0,2045.5017122192653,15.0,2938.274415,2981.138861,7.0,-3183.0,0.17477752475926092
1759819452,3.0,0.0,1.0,2045.5017122192653,15.0,2938.274415,2981.138861,7.0,-3183.0,0.19055479469752323
1759819457,3.0,0.0,1.0,2045.5017122192653,15.0,2938.274415,2981.138861,7.0,-3183.0,0.17399041891733416
1759819462,3.0,0.0,1.0,2045.5017122192653,15.0,2938.274415,2981.138861,7.0,-3183.0,0.18733943632630484
1759819467,3.0,0.0,0.0,2045.5017122192653,15.0,3422.262752,3850.458509,7.0,-4062.0,0.18809386712435616
1759819472,3.0,0.0,0.0,2045.5017122192653,15.0,3422.262752,3850.458509,7.0,-4062.0,0.13144969997802072
1759819477,3.0,0.0,0.0,4875.405350580358,15.0,3422.262752,3850.458509,7.0,-4062.0,0.13144969997802072
1759819482,3.0,0.0,0.0,4875.405350580358,15.0,3422.262752,3850.458509,7.0,-4062.0,0.09804686788204502
1759819487,3.0,0.0,0.0,4875.405350580358,15.0,3422.262752,3850.458509,7.0,-4062.0,0.09064016992353252
1759819492,3.0,0.0,0.0,4875.405350580358,15.0,3422.262752,3850.458509,7.0,-4062.0,0.08766033534558394
1759819492,3.0,0.0,0.0,4875.405350580358,15.0,3422.262752,3850.458509,7.0,-4062.0,0.13880033295364286
1759819497,3.0,0.0,0.0,4875.405350580358,15.0,1073.227568,2471.371721,7.0,-2683.0,0.11704933466007415
1759819502,3.0,0.0,0.0,4875.405350580358,15.0,1073.227568,2471.371721,7.0,-2683.0,0.1165243688077947
1759819507,3.0,0.0,0.0,3406.6250344002588,15.0,1073.227568,2471.371721,7.0,-2683.0,0.11666367704180916
1759819512,3.0,0.0,0.0,3406.6250344002588,15.0,1073.227568,2471.371721,7.0,-2683.0,0.09026431959900674
1759819517,3.0,0.0,0.0,3406.6250344002588,15.0,1073.227568,2471.371721,7.0,-2683.0,0.10804969300468123
1759819522,3.0,0.0,0.0,3406.6250344002588,15.0,1073.227568,2471.371721,7.0,-2683.0,0.09275423271127314
1759819527,3.0,0.0,0.0,3406.6250344002588,15.0,4015.300736,4190.12637,7.0,-4402.0,0.09279228169372111
1759819532,3.0,0.0,0.0,3406.6250344002588,15.0,4015.300736,4190.12637,7.0,-4402.0,0.04069555400715183
1759819537,3.0,0.0,0.0,5301.601762706091,15.0,4015.300736,4190.12637,7.0,-4402.0,0.043320755856332
1759819542,3.0,0.0,0.0,5301.601762706091,15.0,4015.300736,4190.12637,7.0,-4402.0,0.04402457175701129
1759819547,3.0,0.0,0.0,5301.601762706091,15.0,4015.300736,4190.12637,7.0,-4402.0,0.050360485526110846
1759819552,3.0,0.0,0.0,5301.601762706091,15.0,4015.300736,4190.12637,7.0,-4402.0,0.048648968063777484
1759819552,3.0,0.0,0.0,5301.601762706091,15.0,4015.300736,4190.12637,7.0,-4402.0,0.048648968063777484
1759819557,3.0,0.0,0.0,5301.601762706091,15.0,4394.444401,4239.614042,7.0,-4451.0,0.0568686916626895
1759819562,3.0,0.0,0.0,5301.601762706091,15.0,4394.444401,4239.614042,7.0,-4451.0,0.057041925105757764
1759819567,3.0,0.0,0.0,4511.51411987344,15.0,4394.444401,4239.614042,7.0,-4451.0,0.057041925105757764
1759819572,3.0,0.0,0.0,4511.51411987344,15.0,4394.444401,4239.614042,7.0,-4451.0,0.057868888700613685
1759819577,3.0,0.0,0.0,4511.51411987344,15.0,4394.444401,4239.614042,7.0,-4451.0,0.0583304165747491
1759819582,3.0,0.0,0.0,4511.51411987344,15.0,4394.444401,4239.614042,7.0,-4451.0,0.05882456321986447
1759819587,3.0,0.0,0.0,4511.51411987344,15.0,5079.950144,5137.261245,7.0,-5349.0,0.059355660007039596
1759819592,3.0,0.0,0.0,4511.51411987344,15.0,5079.950144,5137.261245,7.0,-5349.0,0.054966216160813555
1759819597,3.0,0.0,0.0,5386.731768076883,15.0,5079.950144,5137.261245,7.0,-5349.0,0.05149155767979787
1759819602,3.0,0.0,0.0,5386.731768076883,15.0,5079.950144,5137.261245,7.0,-5349.0,0.04806533986742227
1759819607,3.0,0.0,0.0,5386.731768076883,15.0,5079.950144,5137.261245,7.0,-5349.0,0.053684521861444984
1759819612,3.0,0.0,0.0,5386.731768076883,15.0,5079.950144,5137.261245,7.0,-5349.0,0.053684521861444984
1759819612,3.0,0.0,0.0,5386.731768076883,15.0,5079.950144,5137.261245,7.0,-5349.0,0.053684521861444984
1759819617,3.0,0.0,0.0,5386.731768076883,15.0,4162.582756,3951.902079,7.0,-4163.0,0.05075605430826897
1759819622,3.0,0.0,0.0,5386.731768076883,15.0,4162.582756,3951.902079,7.0,-4163.0,0.051815678729157
1759819627,3.0,0.0,0.0,3637.3690769590617,15.0,4162.582756,3951.902079,7.0,-4163.0,0.055450114897551805
1759819632,3.0,0.0,0.0,3637.3690769590617,15.0,4162.582756,3951.902079,7.0,-4163.0,0.050197003423250015
1759819637,3.0,0.0,0.0,3637.3690769590617,15.0,4162.582756,3951.902079,7.0,-4163.0,0.05282010407167698
1759819642,3.0,0.0,0.0,3637.3690769590617,15.0,4162.582756,3951.902079,7.0,-4163.0,0.05546505442046445
1759819647,3.0,0.0,0.0,3637.3690769590617,15.0,3545.476505,3565.047612,7.0,-3777.0,0.05343066785086624
1759819652,3.0,0.0,0.0,3637.3690769590617,15.0,3545.476505,3565.047612,7.0,-3777.0,0.05467481009341839
1759819657,3.0,0.0,0.0,3653.4840798409305,15.0,3545.476505,3565.047612,7.0,-3777.0,0.052364577585655075
1759819662,3.0,0.0,0.0,3653.4840798409305,15.0,3545.476505,3565.047612,7.0,-3777.0,0.05259646851310114
1759819667,3.0,0.0,0.0,3653.4840798409305,15.0,3545.476505,3565.047612,7.0,-3777.0,0.05284948642590208
1759819672,3.0,0.0,0.0,3653.4840798409305,15.0,3545.476505,3565.047612,7.0,-3777.0,0.052375511294341856
1759819672,3.0,0.0,0.0,3653.4840798409305,15.0,3545.476505,3565.047612,7.0,-3777.0,0.055783714005212925
1759819677,3.0,0.0,0.0,3653.4840798409305,15.0,3908.686677,3949.762347,7.0,-4161.0,0.05616937594737732
1759819682,3.0,0.0,0.0,3653.4840798409305,15.0,3908.686677,3949.762347,7.0,-4161.0,0.05646438762770667
1759819687,3.0,0.0,0.0,4432.747257408449,15.0,3908.686677,3949.762347,7.0,-4161.0,0.05656630790771495
